Date,Close
9/18/2018 16:00,71.36
9/19/2018 16:00,73.72
9/20/2018 16:00,74.79
9/21/2018 16:00,74.15
9/24/2018 16:00,73.84
9/25/2018 16:00,73.51
9/26/2018 16:00,72.45
9/27/2018 16:00,72.95
9/28/2018 16:00,71.74
10/1/2018 16:00,71.93
10/2/2018 16:00,71.8
10/3/2018 16:00,72.36
10/4/2018 16:00,72.62
10/5/2018 16:00,72.42
10/8/2018 16:00,72.59
10/9/2018 16:00,71.89
10/10/2018 16:00,69.95
10/11/2018 16:00,68.38
10/12/2018 16:00,69.84
10/15/2018 16:00,69.21
10/16/2018 16:00,69.71
10/17/2018 16:00,69.84
10/18/2018 16:00,68.62
10/19/2018 16:00,68.86
10/22/2018 16:00,66.59
10/23/2018 16:00,65.73
10/24/2018 16:00,63.8
10/25/2018 16:00,64.97
10/26/2018 16:00,64.21
10/29/2018 16:00,64.35
10/30/2018 16:00,64.53
10/31/2018 16:00,65.46
11/1/2018 16:00,65.83
11/2/2018 16:00,65.92
11/5/2018 16:00,67.3
11/6/2018 16:00,66.68
11/7/2018 16:00,68.26
11/8/2018 16:00,67.78
11/9/2018 16:00,65.76
11/12/2018 16:00,64.21
11/13/2018 16:00,64.78
11/14/2018 16:00,63.5
11/15/2018 16:00,64.6
11/16/2018 16:00,64.95
11/19/2018 16:00,64.62
11/20/2018 16:00,62.53
11/21/2018 16:00,62.87
11/23/2018 13:00,61.75
11/26/2018 16:00,63.73
11/27/2018 16:00,63.46
11/28/2018 16:00,65.58
11/29/2018 16:00,64.9
11/30/2018 16:00,64.79
12/3/2018 16:00,65.16
12/4/2018 16:00,62.26
12/6/2018 16:00,60.06
12/7/2018 16:00,58.35
12/10/2018 16:00,57.07
12/11/2018 16:00,56.22
12/12/2018 16:00,55.98
12/13/2018 16:00,55.77
12/14/2018 16:00,55.02
12/17/2018 16:00,54.25
12/18/2018 16:00,53.93
12/19/2018 16:00,52.82
12/20/2018 16:00,52.27
12/21/2018 16:00,50.24
12/24/2018 13:00,49.26
12/26/2018 16:00,51.44
12/27/2018 16:00,51.77
12/28/2018 16:00,51.83
12/31/2018 16:00,52.06
1/2/2019 16:00,53.53
1/3/2019 16:00,52.56
1/4/2019 16:00,55.13
1/7/2019 16:00,55.61
1/8/2019 16:00,55.46
1/9/2019 16:00,56.38
1/10/2019 16:00,56.44
1/11/2019 16:00,56.69
1/14/2019 16:00,58.93
1/15/2019 16:00,61.38
1/16/2019 16:00,62.19
1/17/2019 16:00,62.47
1/18/2019 16:00,63.12
1/22/2019 16:00,61.85
1/23/2019 16:00,62.13
1/24/2019 16:00,62.71
1/25/2019 16:00,64.02
1/28/2019 16:00,63.85
1/29/2019 16:00,63.21
1/30/2019 16:00,64.22
1/31/2019 16:00,64.46
2/1/2019 16:00,63.67
2/4/2019 16:00,64.06
2/5/2019 16:00,63.81
2/6/2019 16:00,63.89
2/7/2019 16:00,62.81
2/8/2019 16:00,62.01
2/11/2019 16:00,61.61
2/12/2019 16:00,62.67
2/13/2019 16:00,63.04
2/14/2019 16:00,62.42
2/15/2019 16:00,64.27
2/19/2019 16:00,64.38
2/20/2019 16:00,64.64
2/21/2019 16:00,64.32
2/22/2019 16:00,64.14
2/25/2019 16:00,64.53
2/26/2019 16:00,64.12
2/27/2019 16:00,64.4
2/28/2019 16:00,63.98
3/1/2019 16:00,64.47
3/4/2019 16:00,63.75
3/5/2019 16:00,62.93
3/6/2019 16:00,62.51
3/7/2019 16:00,61.9
3/8/2019 16:00,62.06
3/11/2019 16:00,62.31
3/12/2019 16:00,62.81
3/13/2019 16:00,63.65
3/14/2019 16:00,64.11
3/15/2019 16:00,65.19
3/18/2019 16:00,65.93
3/19/2019 16:00,65.63
3/20/2019 16:00,64.3
3/21/2019 16:00,63.91
3/22/2019 16:00,60.98
3/25/2019 16:00,60.33
3/26/2019 16:00,61.22
3/27/2019 16:00,60.73
3/28/2019 16:00,61.98
3/29/2019 16:00,62.22
4/1/2019 16:00,64.36
4/2/2019 16:00,64.42
4/3/2019 16:00,65.06
4/4/2019 16:00,65.82
4/5/2019 16:00,65.55
4/8/2019 16:00,66.07
4/9/2019 16:00,65.2
4/10/2019 16:00,65.52
4/11/2019 16:00,65.91
4/12/2019 16:00,67.42
4/15/2019 16:00,67.38
4/16/2019 16:00,69.31
4/17/2019 16:00,70.35
4/18/2019 16:00,69.67
4/22/2019 16:00,69.09
4/23/2019 16:00,69.2
4/24/2019 16:00,68.83
4/25/2019 16:00,68.73
4/26/2019 16:00,69.51
4/29/2019 16:00,71.03
4/30/2019 16:00,70.7
5/1/2019 16:00,69.96
5/2/2019 16:00,70.36
5/3/2019 16:00,70.67
5/6/2019 16:00,70.41
5/7/2019 16:00,68.16
5/8/2019 16:00,68.22
5/9/2019 16:00,67.63
5/10/2019 16:00,67.9
5/13/2019 16:00,64.38
5/14/2019 16:00,65.26
5/15/2019 16:00,64.87
5/16/2019 16:00,65.98
5/17/2019 16:00,65.07
5/20/2019 16:00,64.96
5/21/2019 16:00,66.08
5/22/2019 16:00,64.66
5/23/2019 16:00,63.9
5/24/2019 16:00,64.39
5/28/2019 16:00,63.79
5/29/2019 16:00,63.71
5/30/2019 16:00,63.61
5/31/2019 16:00,62.15
6/3/2019 16:00,62.61
6/4/2019 16:00,65.88
6/5/2019 16:00,65.78
6/6/2019 16:00,66.47
6/7/2019 16:00,65.69
6/10/2019 16:00,67.12
6/11/2019 16:00,67.88
6/12/2019 16:00,66.81
6/13/2019 16:00,67.08
6/14/2019 16:00,67.48
6/17/2019 16:00,66.54
6/18/2019 16:00,67.98
6/19/2019 16:00,67.59
6/20/2019 16:00,68.1
6/21/2019 16:00,67.97
6/24/2019 16:00,67.41
6/25/2019 16:00,66.54
6/26/2019 16:00,67.22
6/27/2019 16:00,68.15
6/28/2019 16:00,70.03
7/1/2019 16:00,70.74
7/2/2019 16:00,70.44
7/3/2019 13:00,70.85
7/5/2019 16:00,71.4
7/8/2019 16:00,71.13
7/9/2019 16:00,71.56
7/10/2019 16:00,71.13
7/11/2019 16:00,71.61
7/12/2019 16:00,71.77
7/15/2019 16:00,71.71
7/16/2019 16:00,71.32
7/17/2019 16:00,70.82
7/18/2019 16:00,71.79
7/19/2019 16:00,70.92
7/22/2019 16:00,71.11
7/23/2019 16:00,71.99
7/24/2019 16:00,73.01
7/25/2019 16:00,71.39
7/26/2019 16:00,72.16
7/29/2019 16:00,71.76
7/30/2019 16:00,71.71
7/31/2019 16:00,71.16
8/1/2019 16:00,68.35
8/2/2019 16:00,67.61
8/5/2019 16:00,65.18
8/6/2019 16:00,66.25
8/7/2019 16:00,65.14
8/8/2019 16:00,66.74
8/9/2019 16:00,66.05
8/12/2019 16:00,64.24
8/13/2019 16:00,64.83
8/14/2019 16:00,61.41
8/15/2019 16:00,61.32
8/16/2019 16:00,63.48
8/19/2019 16:00,64.31
8/20/2019 16:00,63.42
8/21/2019 16:00,63.25
8/22/2019 16:00,63.91
8/23/2019 16:00,61.95
8/26/2019 16:00,62.72
8/27/2019 16:00,61.66
8/28/2019 16:00,62.36
8/29/2019 16:00,63.9
8/30/2019 16:00,64.35
9/3/2019 16:00,63.42
9/4/2019 16:00,64.28
9/5/2019 16:00,66.34
9/6/2019 16:00,65.97
9/9/2019 16:00,68.79
9/10/2019 16:00,68.98
9/11/2019 16:00,68.9
9/12/2019 16:00,69.3
9/13/2019 16:00,70.39
9/16/2019 16:00,69.83
9/17/2019 16:00,69.48
9/18/2019 16:00,70.09
9/19/2019 16:00,69.73
9/20/2019 16:00,69.35
9/23/2019 16:00,69.55
9/24/2019 16:00,67.9
9/25/2019 16:00,69.38
9/26/2019 16:00,69.11
9/27/2019 16:00,69.46
9/30/2019 16:00,69.08
10/1/2019 16:00,68.15
10/2/2019 16:00,66.26
10/3/2019 16:00,66.7
10/4/2019 16:00,68.18
10/7/2019 16:00,68.15
10/8/2019 16:00,66.4
10/9/2019 16:00,67.43
10/10/2019 16:00,68.62
10/11/2019 16:00,70.1
10/14/2019 16:00,70.24
10/15/2019 16:00,71.22
10/16/2019 16:00,69.5
10/17/2019 16:00,69.6
10/18/2019 16:00,69.74
10/21/2019 16:00,71.81
10/22/2019 16:00,72.06
10/23/2019 16:00,72.45
10/24/2019 16:00,72.3
10/25/2019 16:00,73.17
10/28/2019 16:00,73.59
10/29/2019 16:00,73.09
10/30/2019 16:00,72.97
10/31/2019 16:00,71.86
11/1/2019 16:00,73.84
11/4/2019 16:00,75.15
11/5/2019 16:00,74.83
11/6/2019 16:00,74.42
11/7/2019 16:00,75.81
11/8/2019 16:00,76.12
11/11/2019 16:00,75.6
11/12/2019 16:00,75.07
11/13/2019 16:00,73.91
11/14/2019 16:00,73.84
11/15/2019 16:00,74.4
11/18/2019 16:00,74.4
11/19/2019 16:00,74.82
11/20/2019 16:00,73.91
11/21/2019 16:00,73.9
11/22/2019 16:00,74.87
11/25/2019 16:00,75.68
11/26/2019 16:00,75.46
11/27/2019 16:00,75.72
11/29/2019 13:00,75.12
12/2/2019 16:00,74.52
12/3/2019 16:00,73.33
12/4/2019 16:00,74.23
12/5/2019 16:00,74.71
12/6/2019 16:00,75.81
12/9/2019 16:00,75.33
12/10/2019 16:00,75.78
12/11/2019 16:00,75.55
12/12/2019 16:00,77.05
12/13/2019 16:00,76.39
12/16/2019 16:00,76.91
12/17/2019 16:00,77.74
12/18/2019 16:00,77.92
12/19/2019 16:00,78.2
12/20/2019 16:00,78.51
12/23/2019 16:00,78.76
12/24/2019 13:00,78.59
12/26/2019 16:00,79.83
12/27/2019 16:00,79.67
12/30/2019 16:00,79.51
12/31/2019 16:00,79.89
